,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,origin_descripcion,origin_temperatura,origin_minima,origin_maxima,origin_sensacion_termica,origin_nubes,destination_descripcion,destination_temperatura,destination_minima,destination_maxima,destination_sensacion_termica,destination_nubes
2677,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2678,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2679,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2680,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2681,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2682,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2683,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2684,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2685,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2686,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2687,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2688,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2689,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2690,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2691,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2692,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2693,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2694,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2695,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2696,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2697,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2698,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2699,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2700,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2701,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2702,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2703,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2704,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2705,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2706,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2707,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2708,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2709,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2710,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2711,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2712,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2713,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2714,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2715,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2716,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2717,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2718,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2719,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2720,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2721,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2722,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2723,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2724,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2725,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2726,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2727,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2728,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2729,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2730,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2731,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2732,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2733,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2734,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2735,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2736,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2737,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2738,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2739,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2740,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2741,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2742,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2743,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2744,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2745,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2746,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2747,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2748,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2749,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2750,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2751,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2752,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2753,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2754,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2755,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2756,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2757,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2758,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2759,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2760,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2761,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2762,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2763,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2764,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2765,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2766,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2767,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2768,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2769,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2770,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2771,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2772,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2773,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2774,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2775,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2776,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2777,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2778,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2779,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2780,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2781,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2782,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2783,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2784,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2785,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2786,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2787,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2788,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2789,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2790,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2791,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2792,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2793,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2794,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2795,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2796,MEX,GDL,19.4363,-99.0721,20.5218,-103.311,nubes,20.85,20.57,22.32,20.04,100,cielo claro,30.0,28.45,30.0,28.14,0
2797,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2798,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2799,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2800,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2801,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2802,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2803,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2804,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2805,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2806,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2807,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2808,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2809,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2810,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2811,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2812,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2813,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2814,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2815,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2816,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2817,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2818,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2819,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2820,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2821,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2822,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2823,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2824,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2825,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2826,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2827,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2828,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2829,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2830,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2831,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2832,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2833,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2834,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2835,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2836,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2837,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2838,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2839,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2840,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2841,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2842,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2843,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2844,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2845,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2846,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2847,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2848,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2849,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2850,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2851,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2852,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
2853,GDL,MEX,20.5218,-103.311,19.4363,-99.0721,cielo claro,30.0,28.45,30.0,28.14,0,nubes,20.85,20.57,22.32,20.04,100
